306421489,28268039
306421643,28074823
306421601,27978541
306427123,27945054
306421445,27825374
306421619,27788336
306423002,27750950
306423356,27637266
306421498,27543026
306421006,27517281
306475136,27513486
306421662,27502470
306421318,27464557
306458579,27385160
306422388,27291244
306427119,27254425
306421111,27239018
306421635,27165247
306421138,27150051
306458607,27128873
306421792,27119110
306422029,27032895
306365233,26907246
306421595,26900763
306421325,26891744
306421486,26843127
306421343,26819130
306423004,26765951
306421347,26727382
306421456,26704694
306421422,26699160
306421481,26668992
306421789,26647594
306426901,26602875
306427128,26534915
306494470,26531101
306421480,26475420
306427107,26465138
306421264,26441991
306503542,26341802
306421404,26336830
306426894,26322410
306421603,26266226
306423018,26073400
306421405,26025227
306421177,25914431
306427113,25882161
306429287,25876648
306421586,25847534
306421714,25737725
306421499,25730368
306421645,25642628
306371970,25601058
306427255,25559078
306421344,25537517
306421009,25470996
306421407,25440559
306453893,25383472
306421660,25295406
306427105,25281259
306421610,25162743
306421599,25138106
306421630,25073102
306421644,24929659
306421354,24901635
306426902,24882077
306421483,24825702
306422939,24822069
306497114,24808765
306421004,24776553
306452209,24761790
306421107,24731490
306421200,24695951
306422912,24579544
306484674,24482418
306421308,24403589
306421446,24370727
306421490,24269498
306421147,24239505
306421666,24217611
306412241,24202850
306458599,24188859
306421613,24172341
306427257,24128203
306421749,24117276
306422918,24115802
306421132,23970885
306422361,23966027
306421269,23886666
306429306,23799263
306421202,23707014
306372095,23532540
306458505,23506542
306427125,23500547
306421581,23476298
306421716,23445303
306421170,23402777
306422927,23234261
306421383,23233033
306460569,23221859
306421040,23159706
306421116,23045427
306421649,23038402
306423012,23037250
306421114,22981776
306422900,22957218
306421492,22929729
306421395,22914243
306421376,22914175
306421171,22890358
306421674,22842039
306426893,22841585
306421493,22802825
306422932,22788172
306421650,22774249
306494469,22751290
306421379,22749669
306440868,22720453
306421327,22690228
306429295,22653531
306421162,22624861
306421329,22623548
306429358,22531987
306421659,22493608
306422017,22459475
306421605,22427313
306421626,22374408
306422931,22292397
306475137,22281934
306421003,22233018
306439960,22213621
306462437,22150552
306421756,22085226
306439955,21952192
306397801,21868574
306439910,21782736
306421386,21777485
306421791,21746734
306412777,21738253
306425392,21709393
306421444,21665679
306427250,21621737
306421658,21592608
306421311,21508723
306421367,21455109
306421453,21415618
306421602,21251720
306422041,21222703
306421496,21216926
306421182,21201238
306421326,21132824
306426899,21126772
306497052,21091896
306439956,21048962
306393736,21046721
306421779,21027498
306427111,20970273
306421340,20964717
306453751,20903433
306468126,20896868
306421195,20879259
306422951,20872752
306364475,20842040
306421500,20833581
306421291,20798364
306421021,20742405
306421748,20737586
306421008,20737138
306450393,20655931
306475218,20651727
306440177,20571716
306422368,20551547
306421289,20512615
306439965,20495354
306426907,20494148
306421392,20465058
306482055,20384438
306422995,20224554
306421668,20223077
306421188,20178004
306421197,20163406
306421381,20137563
306450352,20113664
306357319,20100264
306453765,20050444
306421049,20033108
306422979,19973117
306421440,19941450
306420999,19935158
306421330,19890506
306421589,19886645
306421497,19862055
306421639,19822089
306422928,19737211
306422929,19725981
306421146,19680685
306421212,19599265
306421254,19591421
306460124,19573589
306421428,19543409
306421606,19509006
306458512,19451897
306421430,19446846
306421388,19446495
306421437,19446491
306421129,19445410
306421793,19356351
306421157,19324979
306426908,19318225
306474668,19314768
306421634,19288671
306421443,19276602
306422933,19252575
306422921,19201895
306421408,19158099
306450392,19144029
306420998,19114731
306404255,19109348
306422905,19090004
306429028,19068761
306421113,19066433
306421501,19043088
306482083,18999098
306421387,18967286
306408181,18839424
306421671,18819574
306421604,18796461
306421010,18730474
306421156,18705216
306421641,18632570
306348300,18618101
306421715,18587235
306421432,18585168
306421790,18557815
306421158,18554809
306421439,18549131
306421449,18517795
306422027,18470754
306460540,18416306
306421442,18388046
306442662,18312475
306421013,18272869
306421186,18233416
306421034,18205395
306421355,18187901
306427259,18181100
306422913,18074185
306464187,18044458
306421684,18026578
306423006,18000770
306421713,17982655
306421380,17955490
306421753,17923736
306421014,17851438
306421007,17848196
306421372,17826468
306421135,17816938
306420997,17724352
306427118,17722379
306421707,17695155
306422039,17666089
306421431,17652101
306421369,17650836
306491800,17615762
306439970,17611744
306421150,17594793
306455034,17539569
306460553,17522820
306442770,17514181
306421012,17509306
306422393,17491129
306422907,17489093
306421249,17460130
306421391,17437800
306421371,17318410
306453799,17293688
306421019,17287858
306422925,17284177
306489969,17259847
306423003,17249801
306422924,17237517
306422940,17186505
306429304,17163633
306422371,17133067
306421709,17126975
306427253,17090201
306421022,17081143
306421002,17005620
306421020,16966257
306422954,16928973
306421017,16913908
306427099,16912947
306421001,16846086
306421169,16830187
306491561,16827230
306421752,16818999
306427114,16817378
306422941,16766249
306449215,16754936
306421192,16731208
306421165,16701628
306412417,16679014
306421018,16670289
306421429,16623981
306421441,16615697
306421255,16609093
306421176,16591369
306421455,16566288
306458744,16550099
306421261,16508767
306455172,16501083
306421638,16415135
306421011,16379343
306421631,16373155
306422902,16365979
306421400,16350679
306421435,16329328
306421005,16311145
306458517,16307570
306423823,16281743
306423011,16257251
306422894,16155872
306439962,16145681
306440025,16116818
306421301,16101528
306421038,16051969
306421416,16049118
306427258,16024597
306421016,16002268
306421434,15821808
306421036,15792889
306458581,15752929
306422353,15745873
306421172,15736782
306422916,15704853
306474624,15633612
306440885,15625024
306439954,15620811
306462036,15541763
306414543,15525641
306421656,15519556
306421121,15507624
306421199,15490022
306494468,15438257
306421000,15417718
306421632,15404526
306421368,15356142
306422923,15317930
306421421,15304121
306429286,15275004
306460220,15274956
306427097,15196190
306422006,15149486
306421614,15136328
306421664,15132619
306422365,15115226
306421436,15043529
306422385,15040056
306440880,15018728
306422394,14958380
306421198,14954584
306426896,14952219
306421611,14910890
306421669,14904029
306421415,14873659
306429277,14840318
306422956,14829902
306421647,14824633
306439958,14808407
306421362,14799459
306403772,14786541
306421266,14779567
306457370,14762228
306421685,14742331
306422926,14662089
306394814,14637275
306421208,14509477
306421640,14429618
306421304,14378092
306422896,14298131
306460125,14292163
306421359,14255919
306440883,14253312
306421375,14249322
306359899,14230755
306453797,14188806
306421717,14181425
306354928,14099309
306421357,14081644
306423015,14069513
306421220,14043034
306421275,14034973
306423010,14031373
306421272,14015817
306421399,14012154
306421056,13951976
306489773,13921128
306421145,13910682
306462037,13907313
306491537,13905517
306429282,13872102
306423000,13830903
306421314,13810430
306429303,13754274
306421203,13725936
306421621,13702591
306421210,13694210
306422363,13687604
306482134,13683961
306421573,13681615
306422382,13676097
306422026,13661118
306423008,13660997
306422398,13655858
306440869,13651493
306361754,13623690
306421268,13580144
306421163,13547040
306421701,13496267
306452211,13492050
306440867,13487101
306439972,13424434
306421184,13410465
306424399,13271563
306421564,13259298
306421708,13254643
306422999,13245552
306421653,13225118
306503541,13210918
306422897,13207091
306452313,13196099
306452311,13168885
306421360,13168518
306422842,13166297
306491560,13155148
306439973,13147646
306421263,13129512
306440234,12976420
306421358,12968183
306481993,12945642
306421712,12878943
306482056,12853888
306421243,12831167
306421126,12784312
306423007,12766553
306421424,12763605
306489194,12730206
306348145,12708503
306421267,12696756
306468120,12679955
306421137,12669970
306394692,12643540
306421130,12639122
306460194,12617676
306421411,12615992
306421206,12591950
306421495,12571751
306423009,12556392
306493140,12546817
306439961,12538296
306427122,12474928
306421403,12469454
306422379,12432341
306422387,12424270
306421397,12403774
306489792,12378090
306453757,12348004
306422944,12259240
306489168,12228009
306425221,12189676
306421125,12172268
306421420,12158155
306421166,12110714
306421394,12105784
306487833,12092436
306426290,12080670
306458516,12075428
306429291,12075259
306422030,12061512
306427109,12060955
306421341,12044280
306421209,12010177
306421393,11988956
306460567,11909486
306427108,11907651
306353100,11895035
306442693,11872888
306421410,11868312
306421189,11862906
306421711,11827733
306422934,11814400
306352943,11803489
306421365,11803110
306422396,11785888
306429279,11778283
306426904,11772215
306458614,11751270
306450353,11747382
306429278,11730434
306421185,11723908
306421366,11709031
306394786,11694010
306421580,11679323
306421683,11653112
306421361,11652979
306422040,11643636
306424219,11610038
306468166,11586193
306472607,11525349
306421576,11502719
306393885,11499983
306421633,11460905
306439963,11447702
306429288,11419073
306454524,11412390
306439959,11411508
306422898,11372258
306422397,11372162
306421207,11351444
306403732,11294988
306421154,11261830
306440020,11251670
306421151,11249055
306421702,11241593
306421260,11236475
306439957,11231828
306422395,11193950
306421273,11156636
306452202,11131785
306421294,11058426
306421037,11013787
306421290,10984677
306421778,10982189
306421229,10954775
306421292,10948455
306449207,10940067
306422351,10939914
306460556,10936082
306460549,10921749
306429300,10872581
306421423,10859652
306375061,10847767
306422899,10844666
306428868,10837761
306421128,10812089
306421687,10752824
306421251,10742366
306421370,10736798
306411711,10718579
306429299,10712111
306422008,10708081
306421755,10704261
306422919,10664670
306422360,10647444
306421149,10626776
306491757,10616498
306460310,10599382
306421152,10569926
306458613,10527418
306440028,10512943
306421168,10481778
306421629,10467813
306421766,10422079
306422901,10398254
306421183,10385471
306421747,10373142
306421181,10363548
306421133,10322293
306439964,10291189
306458583,10280423
306421271,10275964
306364825,10267344
306359497,10258961
306422942,10250283
306443755,10249662
306440884,10249644
306450362,10247398
306454677,10245365
306422920,10227076
306500603,10211471
306412925,10182478
306428869,10146504
306439966,10117572
306440031,10108723
306421537,10049989
306421374,10045694
306488152,10038238
306411557,10018862
306452204,10013505
306348181,10010904
306421278,10002383
306428867,9999488
306421412,9958133
306394741,9952095
306421541,9950125
306450361,9925028
306440642,9910090
306421478,9896725
306444955,9890458
306450367,9805876
306348658,9801900
306394666,9791092
306423016,9785330
306421572,9723042
306426289,9712144
306421364,9704311
306421696,9703378
306460152,9690267
306423013,9660826
306421782,9643512
306427098,9643402
306421765,9639362
306481959,9632316
306450350,9624769
306454525,9621810
306421508,9613264
306457874,9593190
306421767,9589142
306422386,9588440
306439942,9587271
306421259,9581543
306421427,9577294
306421406,9563101
306421253,9554963
306421250,9550764
306454208,9546240
306421258,9535981
306440023,9528526
306427101,9518579
306427116,9510366
306395425,9508727
306427492,9475939
306361573,9470603
306421751,9415096
306421686,9400117
306421796,9383649
306452316,9382426
306474410,9365097
306421160,9348148
306427110,9314254
306422356,9279376
306421390,9279372
306369045,9215557
306440021,9213073
306458507,9182752
306440019,9171380
306421700,9158684
306428866,9138959
306348321,9122112
306454204,9102432
306423462,9076324
306439974,9066652
306421620,9059144
306364288,9058729
306365234,9029882
306481962,9013177
306373244,8978904
306440038,8931735
306457369,8891952
306422972,8891715
306423017,8875745
306481955,8871277
306491559,8853930
306445847,8848493
306460436,8810727
306460204,8803027
306445821,8794077
306440027,8782184
306421784,8780013
306421764,8771075
306462019,8765439
306440040,8738243
306429284,8736610
306422903,8716181
306421257,8700363
306364555,8694207
306450351,8684101
306422359,8674897
306440878,8663755
306421512,8649668
306421479,8642855
306469566,8641032
306421398,8636703
306454676,8635039
306421293,8588546
306422313,8559201
306348146,8551734
306421426,8538444
306421615,8487826
306490526,8461785
306452208,8429703
306439975,8426593
306394693,8421138
306445845,8386940
306428870,8365137
306421706,8338127
306422881,8337787
306468129,8314628
306421287,8290605
306422904,8271275
306421284,8263522
306422350,8254809
306412911,8227191
306413540,8210944
306421281,8205542
306429285,8199744
306461668,8189112
306421219,8166512
306429294,8155858
306360585,8144259
306440871,8130693
306460492,8108384
306421118,8085595
306462025,8080523
306453755,8077621
306421363,8077050
306421682,8053108
306421787,8041971
306427120,8013808
306460203,7981593
306421695,7962117
306424828,7932256
306369056,7919697
306440882,7915235
306352444,7897062
306458713,7882879
306421396,7881938
306421777,7854261
306421252,7831591
306450360,7795687
306458603,7781273
306459361,7778972
306421285,7764351
306369043,7743505
306455211,7738379
306422870,7725913
306422020,7725362
306422953,7722927
306421768,7716036
306428865,7707378
306468124,7671028
306421536,7647032
306439967,7642448
306421190,7637245
306371972,7625522
306421124,7606612
306422354,7597451
306429292,7594075
306454468,7565737
306421256,7550725
306429283,7550515
306490631,7528009
306421703,7517611
306458612,7515941
306421280,7508423
306422847,7424375
306421237,7413524
306474756,7407702
306468167,7404049
306422945,7401814
306445837,7371463
306491558,7366712
306453752,7348665
306421704,7306630
306458849,7266894
306453768,7257592
306421389,7223959
306361020,7188470
306361997,7163648
306421681,7147741
306421029,7132668
306367457,7114774
306421763,7099267
306429302,7040928
306452315,7038137
306457996,7037161
306445846,6999432
306424207,6994282
306458850,6991745
306422372,6965275
306491589,6964854
306468168,6910041
306367823,6900472
306494625,6865991
306453891,6843047
306421514,6825035
306421041,6775844
306481964,6760654
306453464,6755510
306429275,6749308
306492194,6748275
306422892,6743972
306481954,6670373
306429301,6670041
306403733,6662741
306422943,6648036
306458712,6641581
306422984,6630364
306501885,6611385
306421476,6579684
306440032,6572414
306489756,6558965
306468233,6550790
306421780,6535790
306441369,6528230
306462989,6527636
306428864,6521765
306421783,6510076
306421688,6505474
306409913,6460742
306445835,6456218
306421636,6440356
306412291,6437998
306428043,6435234
306440022,6426844
306453800,6416599
306348132,6415538
306368761,6407943
306394689,6382518
306421276,6348946
306412243,6343954
306357797,6342350
306502753,6295265
306481958,6287857
306445836,6268766
306442692,6255980
306426275,6255606
306500757,6254502
306500756,6247747
306458591,6235560
306490588,6206229
306421697,6204520
306426291,6168631
306421277,6164729
306440874,6163168
306497116,6156536
306461156,6132212
306411638,6131978
306412915,6125003
306362403,6122455
306427100,6117736
306475175,6110077
306428871,6095512
306422985,6064297
306403735,6063861
306421788,6061611
306439971,6055029
306429290,6046982
306421026,6019573
306427487,5990852
306421025,5968084
306424208,5964174
306475291,5961608
306421762,5936737
306426292,5918275
306365235,5902776
306421557,5878016
306421988,5864834
306445838,5862754
306421024,5856446
306425329,5827856
306429293,5816764
306497018,5812212
306462229,5798574
306440037,5794468
306422962,5787941
306421213,5760891
306396303,5722960
306421246,5713222
306440029,5699026
306455173,5697283
306392638,5688715
306421068,5672934
306421754,5667165
306352906,5651512
306452274,5637478
306429280,5637437
306440026,5621243
306359898,5618983
306457998,5610089
306490589,5596531
306439968,5590479
306462252,5557230
306481960,5548183
306374707,5542148
306475128,5529189
306441370,5486959
306458714,5479420
306421698,5471180
306422358,5459816
306482059,5446246
306502254,5445400
306367279,5435999
306407708,5434167
306445822,5413806
306439876,5385542
306421769,5376158
306429281,5367651
306348313,5359200
306428137,5326639
306454378,5310453
306441363,5301120
306422023,5299673
306421571,5278053
306423289,5266540
306440024,5264024
306467909,5260750
306501881,5243226
306487820,5227122
306353276,5224471
306423019,5200458
306422955,5178281
306357796,5163809
306481961,5149673
306469569,5128819
306421027,5125125
306423329,5110797
306422370,5108297
306421699,5102133
306366726,5084810
306421680,5084329
306421740,5076844
306453958,5062490
306421238,5061926
306422851,5049747
306425399,5044395
306460175,5035510
306421265,5019864
306464425,5019228
306393719,5014332
306453770,4966546
306422355,4963626
306469618,4962791
306369316,4913303
306403936,4910166
306421689,4895299
306462253,4892991
306421031,4891939
306449274,4859777
306374763,4857603
306452312,4827652
306454490,4812793
306489971,4804068
306450363,4800588
306455213,4788740
306439976,4784642
306482135,4780549
306460155,4762073
306460206,4756264
306452317,4751546
306454457,4744510
306474667,4736923
306460550,4732178
306439969,4709505
306421736,4683814
306421575,4671412
306429296,4643909
306457871,4641853
306445809,4636211
306348454,4630156
306491796,4613532
306422374,4593187
306375063,4592760
306449046,4569122
306460412,4547964
306421205,4538162
306481963,4535965
306359892,4513243
306487122,4489319
306421530,4483906
306421298,4464835
306454221,4461495
306421705,4449991
306421064,4433437
306482058,4397810
306422958,4397546
306497009,4392691
306422876,4374311
306453792,4370891
306481965,4365080
306369315,4360813
306491536,4347563
306429298,4337993
306421222,4309139
306422084,4306575
306426334,4295886
306500762,4281514
306460650,4280374
306500761,4280115
306425451,4275328
306403882,4272137
306394688,4250868
306442771,4242315
306429289,4240645
306421745,4234756
306373182,4234124
306458615,4233575
306497117,4216150
306474684,4203527
306421028,4196392
306459144,4190029
306421062,4188357
306458327,4185996
306456129,4183783
306374250,4177236
306422381,4174309
306455030,4168373
306460402,4151851
306427794,4148949
306482463,4143979
306421726,4134031
306421072,4131453
306421073,4123779
306422868,4122125
306454655,4105939
306422375,4096353
306421511,4096282
306421728,4091662
306392348,4087703
306475215,4086605
306374715,4085587
306440039,4085531
306421030,4082779
306426330,4074863
306452318,4069569
306421880,4063062
306455033,4055918
306421092,4037572
306491580,4036563
306369046,4032970
306458510,4014140
306489777,4006036
306367356,4001101
306365559,3997132
306421071,3996510
306428863,3996058
306411815,3989292
306409458,3987675
306429297,3973170
306460205,3971470
306421239,3951537
306367372,3929095
306468495,3913808
306421761,3910991
306458519,3905723
306445841,3882780
306421694,3881884
306365238,3881178
306423381,3876087
306395658,3873219
306500760,3862615
306445820,3861261
306366787,3850928
306428873,3821196
306366180,3816597
306422848,3806293
306503540,3779505
306364632,3771337
306453989,3766949
306421065,3765034
306501922,3758258
306445842,3742021
306403745,3739145
306403746,3735318
306394546,3729604
306422330,3728707
306353211,3715934
306458207,3709055
306440030,3705294
306445829,3701008
306402151,3697163
306440034,3693510
306445810,3692713
306421547,3689811
306500763,3678398
306460654,3675954
306460651,3670621
306422873,3648869
306394370,3646327
306422871,3640413
306429217,3635777
306462360,3598627
306491539,3590756
306461161,3588110
306422986,3563573
306421297,3549768
306445393,3544224
306357642,3537044
306392396,3531279
306449245,3529937
306492068,3510957
306445812,3507121
306394369,3505601
306421679,3499679
306445826,3490367
306422378,3484254
306490045,3469272
306445813,3463939
306421806,3461240
306428872,3455656
306422884,3440473
306427566,3410964
306445840,3409085
306440879,3397819
306464190,3395541
306498015,3388386
306421061,3387590
306375018,3386560
306421066,3386052
306445843,3377523
306428291,3376370
306461629,3357639
306422314,3350943
306458602,3340227
306392366,3319834
306422380,3319788
306421771,3300168
306393478,3300142
306421540,3299325
306422967,3297194
306450364,3291968
306411689,3288263
306421270,3283728
306422947,3279832
306360591,3278938
306458518,3277712
306421990,3264941
306463871,3252082
306422357,3249748
306375062,3245395
306422889,3233483
306361345,3232478
306459162,3231655
306459145,3217067
306421080,3213368
306369064,3202352
306459935,3201552
306421085,3198904
306357788,3191829
306421799,3189086
306403793,3180220
306422980,3168046
306462388,3167463
306464191,3165446
306500758,3151543
306464193,3148835
306423877,3146767
306464192,3131798
306454377,3130568
306361853,3130401
306491542,3127126
306441360,3115361
306474454,3113711
306474730,3105197
306409424,3100109
306445805,3099777
306408062,3090170
306422946,3086803
306445832,3086201
306445817,3081938
306361764,3075645
306445811,3073248
306424209,3072862
306422373,3070931
306451939,3050055
306421060,3050038
306422973,3039419
306421086,3038234
306458601,3035770
306411364,3034023
306394925,3032112
306422860,3024259
306421770,3022332
306407420,3012542
306458609,3005366
306445807,2999250
306425983,2990203
306455065,2989623
306443050,2957461
306362402,2954624
306450419,2953315
306366271,2949311
306423097,2940785
306442683,2938397
306484682,2935254
306445814,2931822
306445818,2931347
306421075,2930743
306369051,2924756
306491249,2917951
306445848,2915460
306458715,2915428
306421069,2911887
306459153,2902522
306459362,2899838
306481936,2897539
306453754,2895830
306454651,2894534
306422965,2893411
306421063,2891723
306397620,2886250
306422977,2885814
306482057,2884238
306467769,2881355
306465538,2875509
306421819,2863466
306421543,2859595
306371980,2852968
306440036,2850331
306445825,2833629
306422858,2826753
306462011,2823457
306422893,2822285
306458508,2822177
306449270,2817646
306445831,2811897
306445834,2808609
306364326,2805402
306422859,2803840
306453769,2796010
306491557,2792482
306454609,2792036
306458520,2786307
306393880,2777911
306445823,2772490
306428151,2769570
306421070,2768326
306365237,2765866
306460154,2763398
306421801,2761366
306460621,2761114
306482461,2759046
306459135,2758579
306422367,2754639
306421087,2749370
306393744,2744816
306454608,2743843
306429224,2735779
306449181,2734173
306375097,2726124
306470094,2725719
306421785,2721344
306421083,2715138
306423049,2711273
306348147,2705018
306422992,2702106
306474403,2685351
306368790,2680133
306453796,2679200
306422968,2672535
306422963,2671602
306481956,2669932
306452309,2667688
306440033,2667014
306421895,2667008
306422377,2664298
306369067,2662541
306445839,2662241
306412917,2658251
306489762,2655435
306425041,2655432
306392806,2649025
306411593,2641929
306488118,2634624
306429218,2632509
306445828,2631032
306374770,2617153
306445824,2616142
306414219,2615250
306403938,2602375
306440518,2601595
306453784,2599344
306375064,2596640
306421082,2592784
306459179,2589240
306494474,2588536
306421078,2586295
306445819,2583366
306421520,2576291
306421734,2574611
306403803,2569582
306394782,2569378
306421081,2563125
306454454,2562511
306422242,2555080
306458514,2547058
306421691,2546824
306445827,2542845
306474274,2534683
306425922,2534224
306421059,2533530
306369053,2530344
306369057,2528710
306403672,2520493
306368582,2520230
306454491,2514136
306366774,2503073
306358113,2502746
306481957,2498977
306445830,2498350
306500737,2484634
306348134,2481711
306459154,2480586
306498128,2469079
306421735,2466843
306460207,2466489
306440233,2464487
306422171,2462323
306412921,2458707
306458856,2452396
306423129,2445975
306443751,2440011
306450397,2431462
306422352,2429249
306422885,2426050
306403658,2424748
306464423,2423378
306371839,2420560
306491562,2419650
306393361,2418944
306498927,2408263
306491251,2400806
306369005,2394918
306393752,2354592
306482201,2351448
306491258,2347865
306490487,2347389
306453760,2345499
306454228,2345395
306421074,2345164
306467742,2342176
306498130,2341671
306488677,2340714
306365120,2340621
306469567,2340140
306475219,2334439
306421513,2330093
306371840,2329489
306474895,2322515
306422952,2315009
306491555,2311467
306454381,2307328
306367371,2299271
306421093,2298980
306369068,2298928
306453465,2293188
306357294,2292423
306501453,2290353
306403576,2278267
306421892,2277550
306489193,2272118
306491554,2268454
306445806,2267445
306500609,2261506
306467458,2260218
306421477,2258893
306445833,2257139
306366527,2249326
306423814,2247065
306421067,2246278
306403502,2246194
306427078,2244387
306452246,2237500
306422033,2236201
306482052,2233231
306424702,2232320
306453990,2226594
306423397,2220389
306365236,2219831
306500736,2216874
306491248,2215566
306422843,2213956
306367117,2213390
306424968,2210575
306422840,2207509
306427497,2202734
306491805,2199174
306460208,2198594
306449212,2194143
306421693,2191105
306428267,2178450
306369008,2176939
306458617,2172340
306463875,2170008
306488162,2169350
306490590,2168356
306458509,2168340
306423618,2167537
306427810,2165894
306449179,2162796
306426147,2160468
306453788,2159006
306482470,2152346
306484687,2150852
306491524,2147847
306424210,2147783
306459136,2142338
306443048,2140215
306463003,2138051
306368740,2129943
306421562,2123408
306404283,2114064
306498053,2113211
306369048,2113095
306439875,2111804
306414411,2104315
306454245,2100292
306421090,2098544
306371204,2093318
306455078,2093258
306467738,2091808
306421088,2089102
306440235,2087575
306458332,2087314
306445808,2077670
306474818,2075541
306421077,2074812
306468239,2074785
306421053,2073919
306414547,2072593
306445815,2072034
306354399,2070498
306441359,2070317
306421552,2068674
306454656,2066287
306487802,2062973
306414160,2059937
306458506,2059284
306412912,2059279
306424656,2058440
306489794,2055194
306467495,2047818
306493138,2047106
306421548,2039684
306424979,2038233
306460608,2037369
306426197,2037316
306421076,2036699
306454215,2035518
306422392,2031393
306458610,2022624
306421553,2019792
306421569,2013999
306360589,2006973
306353728,2003528
306502891,2001812
306422880,1998473
306459163,1990088
306454261,1989436
306428840,1987031
306421516,1984901
306429219,1980646
306442641,1979651
306403747,1978596
306458611,1975944
306366229,1968260
306449282,1965936
306364803,1953860
306421565,1942145
306421739,1941488
306459401,1939154
306421550,1931686
306458932,1926930
306452036,1924164
306454463,1920698
306422948,1920490
306455075,1919089
306421741,1918581
306348302,1913612
306427915,1913256
306421084,1909263
306422852,1908459
306459180,1908312
306498048,1900473
306424419,1896163
306457253,1894940
306421057,1889636
306413774,1885372
306457878,1884131
306482068,1883975
306498961,1883515
306465498,1881473
306474932,1873369
306503552,1871764
306422950,1871339
306423899,1866310
306454462,1865996
306407539,1863198
306440035,1861571
306427987,1857530
